Review_Date,Reviewer_Name,Rating,Review_Text
2016-07-06,Jane,4.0,"this is a great place for small or large gatherings.  the service is always very pleasant and staff is attentive, but not intrusive.  in addition, the staff are very conscious about the allergies which is a bonus!"
2016-07-06,Comstock2,5.0,"we had an enjoyable experience overall, but our server, who was personable to be sure, was a little too ""are you sure?"" about everything. then, between appetizer/salad and entree we waited an inordinately long time. the night ended well enough with a plate of bonbons and some birthday singing. all's well that ends well, i guess."
2016-07-06,Ballou,5.0,"nelson, our waiter did a terrific job meeting our needs. i decided to have the crab meat roll (real crabmeat!) with tasty mashed potatoes and  green beans. my wife had the same but with scallops. both lunches were served hot with yummy rolls. we both had the yogurt/fruit desert-a nice, light ending to an early dinner. you can't go wrong with legal framingham."
2016-07-04,flowerlady,4.0,"as always, we enjoyed our meal.  we tend to select our favorites -- in this case,crab cake combo, grilled assortment, and cioppino.  i like to eat the seafood in the tasty stew and take home the rice mixed with the remaining broth and the lobster claw, which i can crack at home and add to the delicious rice mixture for a wonderful lunch.  the service was good, and we were glad to have a waitress who didn't gush ""my pleasure!"" each time she came to the table."
2016-07-03,EvaK,5.0,my husband and i enjoyed our dinner.  we shared a dozen cherrystone clams to start.  they were very fresh and very good.  i had the grilled haddock and he had the mixed grill assortment.  we were very satisfied with our choice.
2016-06-30,snowshoe,5.0,"nutty salmon was excellent and service was great, too....didn't like the way we had to wait for reservation/table, though--made me feel like i was at cheap restaurant...need to improve there...."
2016-06-28,TripAdvisor,5.0,"stopped in for some chowder and shrimp.  along with a glass of chardonnay, it was a perfect light meal as i wasn't very hungry.   sat in the bar area which was perfect as i could check out the ball game on the tv."
2016-06-28,OpenTable Diner,5.0,"excellent for a meal with colleagues and business associates.   our server was very perceptive and didn't rush us, or interrupt when we were deep in conversation."
2016-06-27,PeterA,2.0,fish over cooked...had the texture of a hockey puck
2016-06-25,OpenTable Diner,2.0,"excellent food, service was so-so and the main dining room of the restaurant is starting to look a little dated."
2016-06-25,Lovesfish,5.0,as always - a wonderful consistent dining experience!
2016-06-24,foodie,3.0,"been to legal many, many times over the years.  current menu less appealing than those in the past and prices significantly higher.  moderately busy, but very noisy.  have enjoyed dining there and not likely to stop on this one experience, but....."
2016-06-23,Jauer3,4.0,"the quality of food at legal has always been outstanding, but overpriced. we go anyway because of the quality and choices. they have reduced the sides that are included forcing me to pay extra for the better ones. and the asparagus and hard cheese was tasty, but skimped on the cheese. the framingham location is very noisy, making conversation among a large group difficult. service is generally very good, but this time the waiter kept forgetting my beer."
2016-06-22,Ballou,5.0,can't beat the grilled dinner shrimp with mashed and cheese broccoli. scallops are a great choice as well. don't forget the bon-bons for desert.!
2016-06-22,Irisheyes826,2.0,we chose this restaurant due to past visits.  this visit was very very disappointing.  the service was extremely slow for the time we were there - our meal was also very disappointing.  having travelled all day we were looking forward to enjoying new england fried clams.  our meal was not good at all.  chewy old tasting clams was not what we had expected for the price that we had to pay.  this meal was definitely not up to the legal seafood quality.  will think twice before we return to try it again.
2016-06-21,StewartR,4.0,"very nice meal. shrimp and crab casserole a bit dry and tough (but not a fail), but the chocolate cake is outstanding.  clam chowder worth the trip. mostly everything is great, just wouldn't order this one dish again. beyond that i enjoy coming here and would go back at any time."
2016-06-20,Luv2doWIne,4.0,"good meal here with my sister. excellent fresh seafood. not inexpensive but well worth the trip.
will be returning and highly recommend."
2016-06-20,GoodfoodAwesomeService,4.0,"another great meal at legal.  had the ""everything tuna"" and it was just perfect along with the chowder and salad.    a great place and decent prices too."
2016-06-18,JimN,4.0,"excellent waiter. wish i could remember his name. the appetizers, calamari and buffalo popcorn shrimp, were excellent. drinks were large and very good. dinners were actually a little bland. the spice and lime snapper wasn't spicy and i got no citrus flavor at all; but snapper was cooked just right. the seafood casserole was a good size (huge shrimp) and cooked perfectly, but was also a little bland."
2016-06-17,BettyP,5.0,evening was great.  carlos was our waiter and he was so very pleasant and helpful.  food was great and very well-prepared.  it was a wonderful evening.
2016-06-16,TripAdvisor,4.0,"another fine meal here.  favorite spot in the area.  clam chowder is a must, had the grilled shrimp tonight for a change, very good.  we also had the blackened halibut.. always great.  fine service."
2016-06-15,Ellen,5.0,best food - best martini's - fabulous service. grilled assorted gives you a great variety of delicious fish - tried their warm chocolate pudding cake is gluten free and to die for!!
2016-06-15,hbsharon,4.0,always enjoy legals but it's gotten too pricey. portions are large.  food is good but now beyond going for a simple meal. server was ok but not engaged at al
2016-06-15,Ballou,5.0,great as always! the service without standing the food was tasty as usual. we were very happy to be able to get our favorite table. our waitress was outstanding!
2016-06-11,DanF,4.0,"has the seafood trio, scallops & shrimp were good, but the clams weren't up to par, a little chewy and didn't taste as good as usual. everything else was ok. waiter was training so that is forgiven."
